Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1669803707.0797775,10955,1669803707,79418602,imu_link,-0.07940129935741425,-0.1347702443599701,0.17532806098461154
1669803707.0828102,10956,1669803707,82528121,imu_link,-0.08387935161590576,-0.1381947845220566,0.19262436032295227
1669803707.088675,10957,1669803707,88001818,imu_link,-0.08893808722496033,-0.15032394230365756,0.19215439260005954
1669803707.0938842,10958,1669803707,93362638,imu_link,-0.09146585315465929,-0.16508963704109192,0.17359317839145663
1669803707.0980937,10959,1669803707,97581768,imu_link,-0.09852644801139832,-0.1788313090801239,0.1724546700716019
1669803707.103456,10960,1669803707,102981963,imu_link,-0.10012903064489366,-0.20037996768951416,0.16067500412464145
1669803707.1096513,10961,1669803707,109351381,imu_link,-0.10701552033424377,-0.22066412866115573,0.13602550327777865
1669803707.112902,10962,1669803707,112518061,imu_link,-0.11061251163482666,-0.2418904155492783,0.1250770092010498
1669803707.1182516,10963,1669803707,117917858,imu_link,-0.12016761302947998,-0.260647177696228,0.11347305029630662
1669803707.1234372,10964,1669803707,123143759,imu_link,-0.12435413897037506,-0.2845281064510346,0.09079454839229584
1669803707.1277733,10965,1669803707,127407734,imu_link,-0.13386714458465576,-0.309392124414444,0.07466646283864976
1669803707.1331184,10966,1669803707,132730937,imu_link,-0.14877779781818393,-0.3298335075378418,0.07577536255121232
1669803707.1388354,10967,1669803707,138143769,imu_link,-0.1581826359033585,-0.35578140616416937,0.051716648042201996
1669803707.1431384,10968,1669803707,142592379,imu_link,-0.168262779712677,-0.37467303872108465,0.02637944370508194
1669803707.1482668,10969,1669803707,147893013,imu_link,-0.17637847363948825,-0.3895265460014343,0.01672012358903885
1669803707.1536484,10970,1669803707,153306272,imu_link,-0.18143568933010104,-0.3943687081336975,-0.01487675588577986
1669803707.157931,10971,1669803707,157608529,imu_link,-0.19243793189525607,-0.3921705782413483,-0.04373236745595932
1669803707.1634839,10972,1669803707,162998495,imu_link,-0.19757591187953952,-0.3854031562805176,-0.052452336996793754
1669803707.1700413,10973,1669803707,169387825,imu_link,-0.20804786682128906,-0.37283328175544744,-0.07910627871751787
1669803707.1733422,10974,1669803707,172666465,imu_link,-0.21226985752582553,-0.3687782883644104,-0.12540121376514438
1669803707.1786819,10975,1669803707,178080047,imu_link,-0.21947240829467773,-0.34763866662979126,-0.14490489661693576
1669803707.1849072,10976,1669803707,184403897,imu_link,-0.22383375465869906,-0.33413028717041016,-0.15939058363437655
1669803707.1879354,10977,1669803707,187586271,imu_link,-0.23260422050952914,-0.3113635778427124,-0.18727734684944153
1669803707.1931725,10978,1669803707,192946198,imu_link,-0.2368106245994568,-0.2875454127788544,-0.20297390222549438
1669803707.199828,10979,1669803707,199376121,imu_link,-0.23930877447128296,-0.26267266273498535,-0.20456250011920932
1669803707.203535,10980,1669803707,202584715,imu_link,-0.24462451040744784,-0.242700457572937,-0.2265824228525162
1669803707.208699,10981,1669803707,207986078,imu_link,-0.2473227083683014,-0.22360081970691684,-0.24578897655010226
1669803707.215063,10982,1669803707,214416562,imu_link,-0.24920786917209628,-0.2101190984249115,-0.25315055251121527
1669803707.2182894,10983,1669803707,217666250,imu_link,-0.25512328743934637,-0.191909596323967,-0.2799610495567322
1669803707.223371,10984,1669803707,222961221,imu_link,-0.2654764652252197,-0.16699872910976413,-0.3107949495315552
1669803707.230289,10985,1669803707,229536270,imu_link,-0.2649492025375366,-0.1439355164766312,-0.3275583684444428
1669803707.233459,10986,1669803707,232794984,imu_link,-0.2653547525405884,-0.11853746324777605,-0.34453195333480835
1669803707.2387238,10987,1669803707,238169177,imu_link,-0.26590460538864136,-0.09239304065704346,-0.36034062504768377
1669803707.2449272,10988,1669803707,244459760,imu_link,-0.25725397467613226,-0.06060132384300232,-0.3630050122737885
1669803707.247927,10989,1669803707,247621750,imu_link,-0.2564894258975983,-0.03204162418842316,-0.376276433467865
1669803707.2532866,10990,1669803707,252926205,imu_link,-0.25030189752578735,-0.006949700880795718,-0.3968549370765686
1669803707.2588468,10991,1669803707,258291854,imu_link,-0.24458399415016174,0.020656045526266098,-0.396805614233017
1669803707.2634423,10992,1669803707,262659163,imu_link,-0.23650211095809937,0.04676752910017968,-0.3917158842086792
1669803707.2697577,10993,1669803707,268133402,imu_link,-0.23404078185558322,0.08055965602397919,-0.4035876989364624
1669803707.2748756,10994,1669803707,274473197,imu_link,-0.22247421741485596,0.1071014776825905,-0.39317113161087036
1669803707.277984,10995,1669803707,277626713,imu_link,-0.21782991290092468,0.1291656196117401,-0.36817887425422674
1669803707.2833054,10996,1669803707,282927101,imu_link,-0.20702753961086276,0.152754545211792,-0.3542867004871369
1669803707.2885032,10997,1669803707,288207978,imu_link,-0.1933528184890747,0.1694067865610123,-0.3510787189006806
1669803707.2954957,10998,1669803707,294658990,imu_link,-0.1808413565158844,0.18151558935642245,-0.3193383812904358
1669803707.2986188,10999,1669803707,297817060,imu_link,-0.1681245714426041,0.191517248749733,-0.3043815493583679
1669803707.303634,11000,1669803707,303173262,imu_link,-0.15469543635845187,0.20280277729034424,-0.2860201299190522
1669803707.3082626,11001,1669803707,307472814,imu_link,-0.1392306089401245,0.20632280409336093,-0.2620950639247895
1669803707.3136504,11002,1669803707,312895760,imu_link,-0.12356125563383104,0.21472764015197754,-0.24830643832683566
1669803707.3187597,11003,1669803707,318157896,imu_link,-0.11129626631736755,0.21906104683876038,-0.24068169295787814
1669803707.3248498,11004,1669803707,324417238,imu_link,-0.09736713021993638,0.22058552503585815,-0.21650980412960055
1669803707.3281758,11005,1669803707,327641754,imu_link,-0.0784944072365761,0.2248811423778534,-0.18794307112693787
1669803707.3332012,11006,1669803707,332897358,imu_link,-0.06512378901243211,0.2210582196712494,-0.16697536408901217
1669803707.3384612,11007,1669803707,338141368,imu_link,-0.04691548272967339,0.21953324973583224,-0.15443646907806396
1669803707.345352,11008,1669803707,344549943,imu_link,-0.03236568346619607,0.21559733152389526,-0.13753522932529452
1669803707.3483264,11009,1669803707,347761995,imu_link,-0.02048670314252377,0.21066150069236755,-0.12628397345542908
1669803707.3535542,11010,1669803707,353118744,imu_link,-0.007588063832372428,0.21077385544776917,-0.11917056888341905
1669803707.359842,11011,1669803707,359446939,imu_link,0.010486582294106483,0.20457974076271057,-0.09960637241601945
1669803707.362812,11012,1669803707,362562160,imu_link,0.02339785173535347,0.19601167738437655,-0.08988882601261139
1669803707.368082,11013,1669803707,367890976,imu_link,0.039102040231227875,0.19090892374515536,-0.09832813590765001
1669803707.373421,11014,1669803707,373129862,imu_link,0.05434007570147515,0.1888260543346405,-0.07986216992139818
