Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1669803320.4233265,250,1669803320,423047544,imu_link,0.0031903439667075877,-0.004760167095810176,0.003019728697836399
1669803320.4285831,251,1669803320,428319850,imu_link,-0.0012211609864607456,-0.005975361913442612,-0.0009752906044013799
1669803320.4327455,252,1669803320,432516182,imu_link,0.0019550265278667216,-0.0012762851547449827,-0.0031642643734812737
1669803320.43854,253,1669803320,437836404,imu_link,0.005406887736171485,-0.002440814860165119,-0.002379708224907518
1669803320.4441996,254,1669803320,443482743,imu_link,0.007985529489815237,-0.0008717241580598057,0.0008553488878533244
1669803320.4483,255,1669803320,447699934,imu_link,0.005406887736171485,0.0006250995211303234,-0.002586096758022905
1669803320.4540465,256,1669803320,452976239,imu_link,0.0026427260600030422,-0.001005837111733854,-0.0029072088655084376
1669803320.4588504,257,1669803320,458430711,imu_link,0.0009649021085351706,-0.009232726879417898,-0.007461044006049633
1669803320.463163,258,1669803320,462733537,imu_link,0.0007004162762314081,-0.00625182781368494,-0.012411897070705892
1669803320.468313,259,1669803320,467999850,imu_link,0.0013969915453344584,-0.006205562036484481,-0.013123465701937675
1669803320.4736636,260,1669803320,473348057,imu_link,0.0008821219671517611,-0.0018961302703246476,-0.013481088913977148
1669803320.4778197,261,1669803320,477614563,imu_link,-0.001001342199742794,-0.004627552349120379,-0.007826093584299088
1669803320.4831161,262,1669803320,482844511,imu_link,-0.00028757032123394316,-0.004334713798016311,-0.013615947216749191
1669803320.4883165,263,1669803320,488060029,imu_link,0.0017367973923683167,-0.0014595600077882411,-0.013124935328960419
1669803320.4934947,264,1669803320,493307538,imu_link,-0.0019386161584407091,-0.0034630361478775744,-0.013314192183315756
1669803320.4982853,265,1669803320,497714351,imu_link,-0.0029727830551564693,-0.004860021639615298,-0.010082865133881569
1669803320.5037205,266,1669803320,503067321,imu_link,-0.002574152080342174,-0.0029765150975435977,-0.007831308990716934
1669803320.5082889,267,1669803320,507601493,imu_link,-0.0029221423901617527,-0.006469351705163718,-0.007372329942882061
1669803320.513864,268,1669803320,513017347,imu_link,0.00040974252624437213,-0.005994708742946387,-0.011321919970214369
1669803320.5191417,269,1669803320,518395249,imu_link,-0.00019968532433267686,-0.0034831492230296135,-0.007240472827106715
1669803320.5235374,270,1669803320,522854495,imu_link,-0.0023551308549940586,-0.0015757905784994364,-0.0014275355497375133
1669803320.5286112,271,1669803320,528154079,imu_link,-0.0007785792695358396,-0.005226564127951861,-0.004363830201327801
1669803320.5330923,272,1669803320,532616374,imu_link,-0.001136203412897885,-0.0061295777559280396,-0.01573488861322403
1669803320.5385158,273,1669803320,537955735,imu_link,-1.4857093901810003e-06,-0.0020362248178571467,-0.010301921516656876
1669803320.5435405,274,1669803320,543233475,imu_link,-0.0015608902322128417,-0.004894295241683722,-0.005510443821549416
1669803320.548925,275,1669803320,548568531,imu_link,0.0006273591425269842,-0.005833808798342944,-0.012304630130529404
1669803320.553069,276,1669803320,552779680,imu_link,-0.001170463743619621,-0.002150233369320631,-0.008342420682311058
1669803320.5583103,277,1669803320,558058913,imu_link,0.0008947825990617275,-0.0048197763971984395,-0.007246442139148712
1669803320.5636857,278,1669803320,563397007,imu_link,0.003462294116616249,-0.0034294859506189823,-0.011379276402294638
1669803320.5678754,279,1669803320,567623260,imu_link,0.00044481529039330786,-0.0016667149029672146,-0.007779892068356276
1669803320.5731838,280,1669803320,572941785,imu_link,0.001283732708543539,-0.0038087542634457354,-0.0053569576703012
1669803320.5792348,281,1669803320,578488945,imu_link,0.0023074450436979537,-0.004053114913403988,-0.00846534874290228
1669803320.583394,282,1669803320,582937693,imu_link,0.00035618300898931926,0.0009380682022310794,-0.012367213144898415
